Player,Player Id,Season,Date,Home-Game,Minutes Played,Home Game
Juan Sforza,659264,2021,2022-04-24,0,90,Away
Juan Sforza,659264,2021,2022-05-08,0,29,Away
Juan Sforza,659264,2021,2022-08-03,0,90,Away
Juan Sforza,659264,2021,2022-09-07,0,90,Away
Zé Rafael,225432,2023,2024-05-09,0,28,Away
Zé Rafael,225432,2023,2024-05-15,1,90,Home
Zé Rafael,225432,2023,2024-08-21,1,68,Home
Zé Rafael,225432,2023,2024-05-05,0,8,Away
Zé Rafael,225432,2023,2024-05-12,1,82,Home
Zé Rafael,225432,2023,2024-06-02,0,18,Away
Zé Rafael,225432,2023,2024-06-13,1,90,Home
Zé Rafael,225432,2023,2024-06-17,0,90,Away
Zé Rafael,225432,2023,2024-06-20,1,56,Home
Zé Rafael,225432,2023,2024-06-23,1,90,Home
Zé Rafael,225432,2023,2024-06-26,0,90,Away
Zé Rafael,225432,2023,2024-07-01,1,45,Home
Zé Rafael,225432,2023,2024-07-20,1,75,Home
Zé Rafael,225432,2023,2024-07-24,0,90,Away
Zé Rafael,225432,2023,2024-08-04,0,23,Away
Zé Rafael,225432,2023,2024-08-18,1,71,Home
Zé Rafael,225432,2023,2024-09-22,0,6,Away
Zé Rafael,225432,2023,2024-10-20,0,25,Away
Zé Rafael,225432,2023,2024-10-26,1,68,Home
Zé Rafael,225432,2023,2024-11-08,1,8,Home
Zé Rafael,225432,2023,2024-11-23,0,16,Away
Zé Rafael,225432,2023,2024-05-23,0,80,Away
Zé Rafael,225432,2023,2024-07-31,0,80,Away
Zé Rafael,225432,2023,2024-01-24,1,76,Home
Zé Rafael,225432,2023,2024-01-28,1,76,Home
Zé Rafael,225432,2023,2024-02-08,1,61,Home
Zé Rafael,225432,2023,2024-02-12,0,78,Away
Zé Rafael,225432,2023,2024-02-18,1,76,Home
Zé Rafael,225432,2023,2024-02-24,1,90,Home
Zé Rafael,225432,2023,2024-02-28,0,72,Away
Zé Rafael,225432,2023,2024-03-03,0,90,Away
Zé Rafael,225432,2023,2024-03-28,1,81,Home
Zé Rafael,225432,2023,2024-03-31,0,65,Away
Zé Rafael,225432,2023,2024-04-07,1,45,Home
Zé Rafael,225432,2022,2023-04-20,1,90,Home
Zé Rafael,225432,2022,2023-05-03,0,90,Away
Zé Rafael,225432,2022,2023-05-24,0,74,Away
Zé Rafael,225432,2022,2023-06-07,1,87,Home
Zé Rafael,225432,2022,2023-08-02,0,90,Away
Zé Rafael,225432,2022,2023-08-09,1,85,Home
Zé Rafael,225432,2022,2023-08-23,0,85,Away
Zé Rafael,225432,2022,2023-08-30,1,90,Home
Zé Rafael,225432,2022,2023-09-28,0,87,Away
Zé Rafael,225432,2022,2023-10-05,1,78,Home
Zé Rafael,225432,2022,2023-04-23,0,90,Away
Zé Rafael,225432,2022,2023-04-29,1,86,Home
Zé Rafael,225432,2022,2023-05-07,0,71,Away
Zé Rafael,225432,2022,2023-05-10,1,77,Home
Zé Rafael,225432,2022,2023-05-20,0,90,Away
Zé Rafael,225432,2022,2023-05-28,0,90,Away
Zé Rafael,225432,2022,2023-06-04,1,75,Home
Zé Rafael,225432,2022,2023-06-11,0,90,Away
Zé Rafael,225432,2022,2023-06-21,0,90,Away
Zé Rafael,225432,2022,2023-06-25,1,90,Home
Zé Rafael,225432,2022,2023-07-16,0,90,Away
Zé Rafael,225432,2022,2023-07-22,1,90,Home
Zé Rafael,225432,2022,2023-07-30,0,65,Away
Zé Rafael,225432,2022,2023-08-14,1,81,Home
Zé Rafael,225432,2022,2023-08-19,0,65,Away
Zé Rafael,225432,2022,2023-09-03,0,90,Away
Zé Rafael,225432,2022,2023-09-15,1,88,Home
Zé Rafael,225432,2022,2023-09-21,0,81,Away
Zé Rafael,225432,2022,2023-10-08,1,59,Home
Zé Rafael,225432,2022,2023-10-19,1,82,Home
Zé Rafael,225432,2022,2023-10-22,0,75,Away
Zé Rafael,225432,2022,2023-10-25,1,90,Home
Zé Rafael,225432,2022,2023-11-01,0,90,Away
Zé Rafael,225432,2022,2023-11-04,1,90,Home
Zé Rafael,225432,2022,2023-11-08,0,90,Away
Zé Rafael,225432,2022,2023-11-11,1,90,Home
Zé Rafael,225432,2022,2023-11-26,0,90,Away
Zé Rafael,225432,2022,2023-11-29,1,81,Home
Zé Rafael,225432,2022,2023-12-03,1,85,Home
Zé Rafael,225432,2022,2023-12-06,0,78,Away
Zé Rafael,225432,2022,2023-05-17,1,90,Home
Zé Rafael,225432,2022,2023-05-31,0,61,Away
Zé Rafael,225432,2022,2023-07-13,1,71,Home
Zé Rafael,225432,2022,2023-01-19,0,90,Away
Zé Rafael,225432,2022,2023-01-22,1,90,Home
Zé Rafael,225432,2022,2023-02-04,1,90,Home
Zé Rafael,225432,2022,2023-02-09,1,82,Home
Zé Rafael,225432,2022,2023-02-12,0,20,Away
Zé Rafael,225432,2022,2023-02-16,0,90,Away
Zé Rafael,225432,2022,2023-02-22,1,90,Home
Zé Rafael,225432,2022,2023-02-26,1,90,Home
Zé Rafael,225432,2022,2023-03-05,0,57,Away
Zé Rafael,225432,2022,2023-03-19,1,90,Home
Zé Rafael,225432,2022,2023-04-02,0,90,Away
Zé Rafael,225432,2022,2023-04-09,1,90,Home
Zé Rafael,225432,2021,2022-02-12,0,60,Away
Zé Rafael,225432,2021,2022-04-12,1,79,Home
Zé Rafael,225432,2021,2022-05-03,0,90,Away
Zé Rafael,225432,2021,2022-05-18,1,14,Home
Zé Rafael,225432,2021,2022-05-24,1,90,Home
Zé Rafael,225432,2021,2022-06-29,0,86,Away
Zé Rafael,225432,2021,2022-07-06,1,45,Home
Zé Rafael,225432,2021,2022-08-03,0,90,Away
Zé Rafael,225432,2021,2022-08-10,1,90,Home
Zé Rafael,225432,2021,2022-08-30,0,84,Away
Zé Rafael,225432,2021,2022-09-06,1,90,Home
Zé Rafael,225432,2021,2022-04-16,0,75,Away
Zé Rafael,225432,2021,2022-04-20,0,90,Away
Zé Rafael,225432,2021,2022-04-23,1,90,Home
Zé Rafael,225432,2021,2022-05-08,1,90,Home
Zé Rafael,225432,2021,2022-05-14,1,70,Home
Zé Rafael,225432,2021,2022-05-21,0,81,Away
Zé Rafael,225432,2021,2022-05-29,0,90,Away
Zé Rafael,225432,2021,2022-06-05,1,88,Home
Zé Rafael,225432,2021,2022-06-09,1,90,Home
Zé Rafael,225432,2021,2022-06-12,0,90,Away
Zé Rafael,225432,2021,2022-06-16,1,90,Home
Zé Rafael,225432,2021,2022-06-25,0,90,Away
Zé Rafael,225432,2021,2022-07-02,1,60,Home
Zé Rafael,225432,2021,2022-07-10,0,79,Away
Zé Rafael,225432,2021,2022-07-18,1,26,Home
Zé Rafael,225432,2021,2022-07-21,0,90,Away
Zé Rafael,225432,2021,2022-07-24,1,90,Home
Zé Rafael,225432,2021,2022-07-30,0,90,Away
Zé Rafael,225432,2021,2022-08-07,1,45,Home
Zé Rafael,225432,2021,2022-08-13,0,90,Away
Zé Rafael,225432,2021,2022-08-21,1,90,Home
Zé Rafael,225432,2021,2022-08-27,0,72,Away
Zé Rafael,225432,2021,2022-09-03,0,22,Away
Zé Rafael,225432,2021,2022-09-10,1,90,Home
Zé Rafael,225432,2021,2022-09-18,1,90,Home
Zé Rafael,225432,2021,2022-10-03,0,69,Away
Zé Rafael,225432,2021,2022-10-10,0,90,Away
Zé Rafael,225432,2021,2022-10-16,1,62,Home
Zé Rafael,225432,2021,2022-10-22,1,85,Home
Zé Rafael,225432,2021,2022-10-25,0,90,Away
Zé Rafael,225432,2021,2022-11-02,1,90,Home
Zé Rafael,225432,2021,2022-11-09,1,79,Home
Zé Rafael,225432,2021,2022-05-11,0,76,Away
Zé Rafael,225432,2021,2022-06-23,0,90,Away
Zé Rafael,225432,2021,2022-07-14,1,86,Home
Zé Rafael,225432,2021,2022-01-26,1,90,Home
Zé Rafael,225432,2021,2022-02-01,1,85,Home
Zé Rafael,225432,2021,2022-02-27,0,61,Away
Zé Rafael,225432,2021,2022-03-10,0,70,Away
Zé Rafael,225432,2021,2022-03-13,1,67,Home
Zé Rafael,225432,2021,2022-03-17,1,90,Home
Zé Rafael,225432,2021,2022-03-26,1,90,Home
Zé Rafael,225432,2021,2022-03-30,0,74,Away
Zé Rafael,225432,2021,2022-04-03,1,90,Home
Zé Rafael,225432,2021,2022-03-02,1,70,Home
Nicolás Acevedo,625569,2023,2024-10-28,0,45,Away
Nicolás Acevedo,625569,2023,2024-11-05,1,29,Home
Nicolás Acevedo,625569,2023,2024-11-09,0,13,Away
Nicolás Acevedo,625569,2023,2024-11-20,1,7,Home
Nicolás Acevedo,625569,2023,2024-11-24,1,11,Home
Nicolás Acevedo,625569,2023,2024-11-30,0,45,Away
Nicolás Acevedo,625569,2023,2024-12-03,0,90,Away
Nicolás Acevedo,625569,2022,2023-04-24,1,84,Home
Nicolás Acevedo,625569,2022,2023-05-01,0,90,Away
Nicolás Acevedo,625569,2022,2023-05-07,1,20,Home
Nicolás Acevedo,625569,2022,2023-05-10,0,63,Away
Nicolás Acevedo,625569,2022,2023-05-13,1,30,Home
Nicolás Acevedo,625569,2022,2023-05-20,1,45,Home
Nicolás Acevedo,625569,2022,2023-06-03,0,90,Away
Nicolás Acevedo,625569,2022,2023-06-21,1,90,Home
Nicolás Acevedo,625569,2022,2023-06-24,0,90,Away
Nicolás Acevedo,625569,2022,2023-07-01,1,90,Home
Nicolás Acevedo,625569,2022,2023-07-08,0,90,Away
Nicolás Acevedo,625569,2022,2023-07-16,0,74,Away
Nicolás Acevedo,625569,2022,2023-07-22,1,90,Home
Nicolás Acevedo,625569,2022,2023-07-30,0,90,Away
Nicolás Acevedo,625569,2022,2023-08-20,1,25,Home
Nicolás Acevedo,625569,2022,2023-09-14,0,8,Away
Nicolás Acevedo,625569,2022,2023-09-18,1,90,Home
Nicolás Acevedo,625569,2022,2023-09-30,0,6,Away
Nicolás Acevedo,625569,2022,2023-10-07,0,15,Away
Nicolás Acevedo,625569,2022,2023-10-18,1,4,Home
Nicolás Acevedo,625569,2022,2023-10-21,1,90,Home
Nicolás Acevedo,625569,2022,2023-10-25,0,19,Away
Nicolás Acevedo,625569,2022,2023-10-28,0,90,Away
Nicolás Acevedo,625569,2022,2023-11-04,0,90,Away
Nicolás Acevedo,625569,2022,2023-11-09,1,90,Home
Nicolás Acevedo,625569,2022,2023-11-12,1,90,Home
Nicolás Acevedo,625569,2022,2023-11-24,0,90,Away
Nicolás Acevedo,625569,2022,2023-11-29,1,90,Home
Nicolás Acevedo,625569,2022,2023-12-03,0,90,Away
Nicolás Acevedo,625569,2022,2023-12-06,1,21,Home
Nicolás Acevedo,625569,2022,2023-03-08,0,90,Away
Nicolás Acevedo,625569,2022,2023-04-11,0,72,Away
Nicolás Acevedo,625569,2022,2023-04-27,1,90,Home
Nicolás Acevedo,625569,2022,2023-05-17,0,90,Away
Nicolás Acevedo,625569,2022,2023-05-31,1,90,Home
Nicolás Acevedo,625569,2022,2023-07-04,1,90,Home
Nicolás Acevedo,625569,2022,2023-07-12,0,90,Away
Nicolás Acevedo,625569,2022,2023-02-04,1,90,Home
Nicolás Acevedo,625569,2022,2023-02-14,1,79,Home
Nicolás Acevedo,625569,2022,2023-02-17,0,64,Away
Nicolás Acevedo,625569,2022,2023-02-22,0,45,Away
Nicolás Acevedo,625569,2022,2023-03-22,1,90,Home
Nicolás Acevedo,625569,2022,2023-01-15,0,28,Away
Nicolás Acevedo,625569,2022,2023-01-18,1,90,Home
Nicolás Acevedo,625569,2022,2023-01-29,1,90,Home
Nicolás Acevedo,625569,2022,2023-02-01,0,66,Away
Nicolás Acevedo,625569,2022,2023-02-08,1,10,Home
Nicolás Acevedo,625569,2022,2023-03-11,0,85,Away
Nicolás Acevedo,625569,2022,2023-03-18,1,90,Home
Nicolás Acevedo,625569,2022,2023-03-26,0,82,Away
Nicolás Acevedo,625569,2022,2023-04-02,1,90,Home
Nicolás Acevedo,625569,2021,2022-02-23,1,90,Home
Nicolás Acevedo,625569,2021,2022-03-15,0,90,Away
Nicolás Acevedo,625569,2021,2022-04-06,0,13,Away
Nicolás Acevedo,625569,2021,2022-04-13,1,45,Home
Nicolás Acevedo,625569,2021,2022-03-12,1,25,Home
Nicolás Acevedo,625569,2021,2022-03-19,1,45,Home
Nicolás Acevedo,625569,2021,2022-04-02,0,90,Away
Nicolás Acevedo,625569,2021,2022-04-17,1,30,Home
Nicolás Acevedo,625569,2021,2022-04-24,1,75,Home
Nicolás Acevedo,625569,2021,2022-05-01,1,65,Home
Nicolás Acevedo,625569,2021,2022-05-07,1,68,Home
Nicolás Acevedo,625569,2021,2022-05-14,1,90,Home
Nicolás Acevedo,625569,2021,2022-05-18,0,90,Away
Nicolás Acevedo,625569,2021,2022-05-22,1,66,Home
Nicolás Acevedo,625569,2021,2022-05-28,0,90,Away
Nicolás Acevedo,625569,2021,2022-06-19,1,71,Home
Nicolás Acevedo,625569,2021,2022-06-26,0,81,Away
Nicolás Acevedo,625569,2021,2022-06-29,0,90,Away
Nicolás Acevedo,625569,2021,2022-07-03,1,86,Home
Nicolás Acevedo,625569,2021,2022-07-09,1,67,Home
Nicolás Acevedo,625569,2021,2022-07-13,0,73,Away
Nicolás Acevedo,625569,2021,2022-07-17,0,78,Away
Nicolás Acevedo,625569,2021,2022-07-23,1,72,Home
Nicolás Acevedo,625569,2021,2022-07-30,0,28,Away
Nicolás Acevedo,625569,2021,2022-08-06,0,90,Away
Nicolás Acevedo,625569,2021,2022-08-13,0,67,Away
Nicolás Acevedo,625569,2021,2022-08-21,0,90,Away
Nicolás Acevedo,625569,2021,2022-08-28,0,90,Away
Nicolás Acevedo,625569,2021,2022-08-31,1,90,Home
Nicolás Acevedo,625569,2021,2022-09-04,0,79,Away
Nicolás Acevedo,625569,2021,2022-09-07,1,90,Home
Nicolás Acevedo,625569,2021,2022-09-17,1,88,Home
Nicolás Acevedo,625569,2021,2022-10-02,1,60,Home
Nicolás Acevedo,625569,2021,2022-10-09,0,90,Away
Nicolás Acevedo,625569,2021,2022-05-25,1,52,Home
Nicolás Acevedo,625569,2021,2022-10-23,0,90,Away
Nicolás Acevedo,625569,2021,2022-10-30,0,90,Away
Igor Coronado,215915,2023,2023-12-15,0,70,Away
Igor Coronado,215915,2023,2024-04-17,0,90,Away
Igor Coronado,215915,2023,2024-04-20,0,58,Away
Igor Coronado,215915,2023,2024-05-11,0,15,Away
Igor Coronado,215915,2023,2024-06-01,1,90,Home
Igor Coronado,215915,2023,2024-06-11,0,55,Away
Igor Coronado,215915,2023,2024-06-16,1,90,Home
Igor Coronado,215915,2023,2024-06-19,0,90,Away
Igor Coronado,215915,2023,2024-06-23,0,45,Away
Igor Coronado,215915,2023,2024-06-26,1,83,Home
Igor Coronado,215915,2023,2024-07-01,0,23,Away
Igor Coronado,215915,2023,2024-07-04,1,71,Home
Igor Coronado,215915,2023,2024-07-07,0,32,Away
Igor Coronado,215915,2023,2024-07-10,0,90,Away
Igor Coronado,215915,2023,2024-07-16,1,34,Home
Igor Coronado,215915,2023,2024-07-25,1,15,Home
Igor Coronado,215915,2023,2024-07-28,0,20,Away
Igor Coronado,215915,2023,2024-08-04,1,90,Home
Igor Coronado,215915,2023,2024-08-17,0,13,Away
Igor Coronado,215915,2023,2024-08-25,0,81,Away
Igor Coronado,215915,2023,2024-09-14,0,8,Away
Igor Coronado,215915,2023,2024-09-21,1,45,Home
Igor Coronado,215915,2023,2024-09-29,0,45,Away
Igor Coronado,215915,2023,2024-10-05,1,5,Home
Igor Coronado,215915,2023,2024-10-17,1,5,Home
Igor Coronado,215915,2023,2024-10-28,0,78,Away
Igor Coronado,215915,2023,2024-11-09,0,27,Away
Igor Coronado,215915,2023,2024-11-20,1,30,Home
Igor Coronado,215915,2023,2024-11-24,1,12,Home
Igor Coronado,215915,2023,2024-12-03,1,14,Home
Igor Coronado,215915,2023,2023-08-19,1,74,Home
Igor Coronado,215915,2023,2023-08-24,0,90,Away
Igor Coronado,215915,2023,2023-08-28,0,76,Away
Igor Coronado,215915,2023,2023-09-01,1,60,Home
Igor Coronado,215915,2023,2023-09-29,0,74,Away
Igor Coronado,215915,2023,2023-10-06,1,85,Home
Igor Coronado,215915,2023,2023-10-20,0,90,Away
Igor Coronado,215915,2023,2023-10-26,1,90,Home
Igor Coronado,215915,2023,2023-11-10,1,83,Home
Igor Coronado,215915,2023,2023-11-24,0,90,Away
Igor Coronado,215915,2023,2023-11-30,1,84,Home
Igor Coronado,215915,2023,2023-12-07,0,90,Away
Igor Coronado,215915,2023,2023-12-23,1,74,Home
Igor Coronado,215915,2023,2023-12-26,1,70,Home
Igor Coronado,215915,2023,2024-04-09,1,6,Home
Igor Coronado,215915,2023,2024-05-14,1,20,Home
Igor Coronado,215915,2023,2024-05-28,1,84,Home
Igor Coronado,215915,2023,2024-08-20,1,82,Home
Igor Coronado,215915,2023,2024-09-17,0,74,Away
Igor Coronado,215915,2023,2024-09-24,1,90,Home
Igor Coronado,215915,2023,2024-10-24,1,16,Home
Igor Coronado,215915,2023,2024-10-31,0,11,Away
Igor Coronado,215915,2023,2024-05-22,1,18,Home
Igor Coronado,215915,2023,2024-08-07,0,45,Away
Igor Coronado,215915,2023,2024-08-29,0,69,Away
Igor Coronado,215915,2023,2024-09-11,1,26,Home
Igor Coronado,215915,2023,2024-10-02,0,45,Away
Igor Coronado,215915,2023,2024-10-20,1,22,Home
Igor Coronado,215915,2023,2024-03-02,1,15,Home
Igor Coronado,215915,2022,2022-09-03,1,90,Home
Igor Coronado,215915,2022,2022-09-09,0,90,Away
Igor Coronado,215915,2022,2022-09-15,1,90,Home
Igor Coronado,215915,2022,2022-10-02,0,90,Away
Igor Coronado,215915,2022,2022-10-07,1,90,Home
Igor Coronado,215915,2022,2022-10-11,0,90,Away
Igor Coronado,215915,2022,2022-10-16,1,90,Home
Igor Coronado,215915,2022,2022-12-31,0,90,Away
Igor Coronado,215915,2022,2023-01-05,1,90,Home
Igor Coronado,215915,2022,2023-01-09,0,90,Away
Igor Coronado,215915,2022,2023-01-19,1,77,Home
Igor Coronado,215915,2022,2023-02-04,0,90,Away
Igor Coronado,215915,2022,2023-02-10,1,90,Home
Igor Coronado,215915,2022,2023-02-16,0,90,Away
Igor Coronado,215915,2022,2023-02-23,1,90,Home
Igor Coronado,215915,2022,2023-03-03,0,90,Away
Igor Coronado,215915,2022,2023-03-09,1,90,Home
Igor Coronado,215915,2022,2023-03-18,0,90,Away
Igor Coronado,215915,2022,2023-04-04,1,83,Home
Igor Coronado,215915,2022,2023-04-09,0,86,Away
Igor Coronado,215915,2022,2023-04-27,1,84,Home
Igor Coronado,215915,2022,2023-05-03,0,90,Away
Igor Coronado,215915,2022,2023-05-08,1,88,Home
Igor Coronado,215915,2022,2023-05-16,0,78,Away
Igor Coronado,215915,2022,2023-05-23,1,90,Home
Igor Coronado,215915,2022,2023-05-27,0,90,Away
Igor Coronado,215915,2022,2023-05-31,1,90,Home
Igor Coronado,215915,2022,2023-03-13,0,120,Away
Igor Coronado,215915,2022,2023-04-23,1,120,Home
Igor Coronado,215915,2022,2023-01-29,0,90,Away
Igor Coronado,215915,2021,2021-08-27,0,90,Away
Igor Coronado,215915,2021,2021-09-11,1,88,Home
Igor Coronado,215915,2021,2021-09-18,0,78,Away
Igor Coronado,215915,2021,2021-09-24,1,79,Home
Igor Coronado,215915,2021,2021-10-01,1,90,Home
Igor Coronado,215915,2021,2021-10-17,0,87,Away
Igor Coronado,215915,2021,2021-10-22,1,89,Home
Igor Coronado,215915,2021,2021-10-28,0,80,Away
Igor Coronado,215915,2021,2021-11-04,1,86,Home
Igor Coronado,215915,2021,2021-11-27,1,90,Home
Igor Coronado,215915,2021,2021-12-26,1,90,Home
Igor Coronado,215915,2021,2021-12-31,0,90,Away
Igor Coronado,215915,2021,2022-03-13,0,12,Away
Igor Coronado,215915,2021,2022-03-18,1,29,Home
Igor Coronado,215915,2021,2022-05-06,0,82,Away
Igor Coronado,215915,2021,2022-05-23,1,85,Home
Igor Coronado,215915,2021,2022-05-29,0,26,Away
Igor Coronado,215915,2021,2022-06-23,0,24,Away
Igor Coronado,215915,2021,2022-06-27,1,90,Home
Igor Coronado,215915,2021,2022-04-04,0,32,Away
Maycon,421935,2023,2024-04-17,0,29,Away
Maycon,421935,2023,2024-01-24,0,82,Away
Maycon,421935,2023,2024-01-27,0,90,Away
Maycon,421935,2023,2024-01-30,1,90,Home
Maycon,421935,2023,2024-02-04,1,90,Home
Maycon,421935,2023,2024-02-07,0,90,Away
Maycon,421935,2023,2024-02-11,1,80,Home
Maycon,421935,2023,2024-02-14,0,70,Away
Maycon,421935,2023,2024-02-25,1,90,Home
Maycon,421935,2023,2024-03-02,1,64,Home
Maycon,421935,2022,2023-05-02,1,64,Home
Maycon,421935,2022,2023-05-24,0,74,Away
Maycon,421935,2022,2023-06-07,0,71,Away
Maycon,421935,2022,2023-04-23,0,24,Away
Maycon,421935,2022,2023-04-29,0,52,Away
Maycon,421935,2022,2023-05-11,0,78,Away
Maycon,421935,2022,2023-05-14,1,85,Home
Maycon,421935,2022,2023-05-21,0,90,Away
Maycon,421935,2022,2023-05-28,1,73,Home
Maycon,421935,2022,2023-06-03,0,90,Away
Maycon,421935,2022,2023-06-10,1,90,Home
Maycon,421935,2022,2023-06-21,0,79,Away
Maycon,421935,2022,2023-06-24,0,90,Away
Maycon,421935,2022,2023-07-02,1,45,Home
Maycon,421935,2022,2023-07-08,0,8,Away
Maycon,421935,2022,2023-07-22,0,19,Away
Maycon,421935,2022,2023-07-29,1,90,Home
Maycon,421935,2022,2023-08-05,0,89,Away
Maycon,421935,2022,2023-08-13,1,90,Home
Maycon,421935,2022,2023-08-26,1,35,Home
Maycon,421935,2022,2023-09-03,1,90,Home
Maycon,421935,2022,2023-09-18,1,84,Home
Maycon,421935,2022,2023-09-22,1,90,Home
Maycon,421935,2022,2023-09-30,0,90,Away
Maycon,421935,2022,2023-10-07,1,90,Home
Maycon,421935,2022,2023-10-19,0,72,Away
Maycon,421935,2022,2023-10-25,0,90,Away
Maycon,421935,2022,2023-10-29,1,90,Home
Maycon,421935,2022,2023-11-01,1,90,Home
Maycon,421935,2022,2023-11-05,0,90,Away
Maycon,421935,2022,2023-11-09,1,79,Home
Maycon,421935,2022,2023-11-12,0,90,Away
Maycon,421935,2022,2023-11-24,1,90,Home
Maycon,421935,2022,2023-11-28,0,60,Away
Maycon,421935,2022,2023-12-02,1,88,Home
Maycon,421935,2022,2023-07-18,0,30,Away
Maycon,421935,2022,2023-08-01,1,90,Home
Maycon,421935,2022,2023-08-08,0,90,Away
Maycon,421935,2022,2023-08-22,1,90,Home
Maycon,421935,2022,2023-08-29,0,90,Away
Maycon,421935,2022,2023-09-26,1,90,Home
Maycon,421935,2022,2023-10-03,0,90,Away
Maycon,421935,2022,2023-04-26,1,27,Home
Maycon,421935,2022,2023-05-17,0,66,Away
Maycon,421935,2022,2023-05-31,1,90,Home
Maycon,421935,2022,2023-07-05,0,12,Away
Maycon,421935,2022,2023-07-25,1,85,Home
Maycon,421935,2022,2023-08-16,0,90,Away
Maycon,421935,2022,2023-01-18,1,45,Home
Maycon,421935,2022,2023-01-24,1,26,Home
Maycon,421935,2022,2023-02-19,1,10,Home
Maycon,421935,2022,2023-02-26,0,12,Away
Maycon,421935,2022,2023-03-04,1,23,Home
Maycon,421935,2021,2021-09-28,1,90,Home
Maycon,421935,2021,2021-10-19,1,90,Home
Maycon,421935,2021,2021-11-03,0,90,Away
Maycon,421935,2021,2021-11-24,0,90,Away
Maycon,421935,2021,2021-12-07,1,23,Home
Maycon,421935,2021,2021-08-10,1,84,Home
Maycon,421935,2021,2021-08-17,0,74,Away
Maycon,421935,2021,2021-08-25,1,120,Home
Maycon,421935,2021,2022-04-13,1,61,Home
Maycon,421935,2021,2022-04-26,1,90,Home
Maycon,421935,2021,2022-05-04,0,90,Away
Maycon,421935,2021,2022-05-17,0,56,Away
Maycon,421935,2021,2022-05-26,1,90,Home
Maycon,421935,2021,2022-08-02,1,18,Home
Maycon,421935,2021,2021-07-30,0,18,Away
Maycon,421935,2021,2021-08-07,1,90,Home
Maycon,421935,2021,2021-08-13,1,54,Home
Maycon,421935,2021,2021-08-29,0,21,Away
Maycon,421935,2021,2021-09-11,1,90,Home
Maycon,421935,2021,2021-09-25,1,27,Home
Maycon,421935,2021,2021-10-03,0,90,Away
Maycon,421935,2021,2021-10-15,1,90,Home
Maycon,421935,2021,2021-10-23,0,90,Away
Maycon,421935,2021,2021-10-30,1,90,Home
Maycon,421935,2021,2021-11-07,0,15,Away
Maycon,421935,2021,2021-11-20,1,90,Home
Maycon,421935,2021,2021-11-28,0,62,Away
Maycon,421935,2021,2021-12-11,0,65,Away
Maycon,421935,2021,2022-04-16,1,61,Home
Maycon,421935,2021,2022-04-23,0,45,Away
Maycon,421935,2021,2022-05-01,1,90,Home
Maycon,421935,2021,2022-05-08,0,21,Away
Maycon,421935,2021,2022-05-14,0,90,Away
Maycon,421935,2021,2022-05-22,1,75,Home
Maycon,421935,2021,2022-05-29,1,45,Home
Maycon,421935,2021,2022-07-20,1,69,Home
Maycon,421935,2021,2022-07-24,0,65,Away
Maycon,421935,2021,2022-07-30,1,15,Home
Maycon,421935,2021,2022-10-08,1,11,Home
Maycon,421935,2021,2022-10-22,0,45,Away
Maycon,421935,2021,2022-11-05,1,18,Home
Maycon,421935,2021,2022-11-09,0,11,Away
Maycon,421935,2021,2022-11-13,1,71,Home
Maycon,421935,2021,2022-05-11,1,45,Home
Maycon,421935,2021,2022-07-27,0,90,Away
Maycon,421935,2021,2022-10-19,0,12,Away
Igor Gomes,553459,2023,2024-04-10,1,21,Home
Igor Gomes,553459,2023,2024-04-23,1,27,Home
Igor Gomes,553459,2023,2024-05-07,0,25,Away
Igor Gomes,553459,2023,2024-05-14,0,71,Away
Igor Gomes,553459,2023,2024-05-28,1,45,Home
Igor Gomes,553459,2023,2024-09-18,0,17,Away
Igor Gomes,553459,2023,2024-04-17,1,66,Home
Igor Gomes,553459,2023,2024-04-20,1,45,Home
Igor Gomes,553459,2023,2024-04-27,0,24,Away
Igor Gomes,553459,2023,2024-05-04,0,17,Away
Igor Gomes,553459,2023,2024-06-11,0,90,Away
Igor Gomes,553459,2023,2024-06-17,1,90,Home
Igor Gomes,553459,2023,2024-06-20,0,90,Away
Igor Gomes,553459,2023,2024-06-23,1,90,Home
Igor Gomes,553459,2023,2024-06-30,1,90,Home
Igor Gomes,553459,2023,2024-07-03,1,45,Home
Igor Gomes,553459,2023,2024-08-17,1,62,Home
Igor Gomes,553459,2023,2024-09-15,0,64,Away
Igor Gomes,553459,2023,2024-09-22,1,74,Home
Igor Gomes,553459,2023,2024-09-28,0,61,Away
Igor Gomes,553459,2023,2024-10-05,1,70,Home
Igor Gomes,553459,2023,2024-10-16,0,80,Away
Igor Gomes,553459,2023,2024-10-26,1,76,Home
Igor Gomes,553459,2023,2024-11-16,0,29,Away
Igor Gomes,553459,2023,2024-11-23,0,65,Away
Igor Gomes,553459,2023,2024-11-26,1,45,Home
Igor Gomes,553459,2023,2024-05-22,0,45,Away
Igor Gomes,553459,2023,2024-08-07,1,25,Home
Igor Gomes,553459,2023,2024-08-28,0,24,Away
Igor Gomes,553459,2023,2024-09-12,1,24,Home
Igor Gomes,553459,2023,2024-01-28,1,45,Home
Igor Gomes,553459,2023,2024-02-03,1,70,Home
Igor Gomes,553459,2023,2024-02-08,0,90,Away
Igor Gomes,553459,2023,2024-02-14,1,90,Home
Igor Gomes,553459,2023,2024-02-17,0,45,Away
Igor Gomes,553459,2023,2024-02-24,0,72,Away
Igor Gomes,553459,2023,2024-03-02,1,75,Home
Igor Gomes,553459,2023,2024-03-09,1,45,Home
